model,train-dataset,test-settings,test-hash,test-size,#gen,#matches,match_percentage
passgan,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,75000000,4677,4.52%,65056651
passgan,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,100000000,5240,5.06%,85181948
passgan,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,250000000,7100,6.86%,198860485
passgan,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,500000000,8748,8.45%,373276173
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,1000000,5019,2.95%,958281
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,2500000,9271,5.44%,2307033
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,5000000,13759,8.08%,4435727
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,7500000,16778,9.85%,6467809
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,10000000,19135,11.24%,8432681
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,25000000,27069,15.90%,19370914
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,50000000,33411,19.62%,35876418
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,75000000,37228,21.86%,51182913
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,100000000,39916,23.44%,65709803
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,250000000,48386,28.41%,143803733
passgan,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,500000000,54628,32.08%,256711454
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,1000000,321,0.06%,988555
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,2500000,810,0.16%,2433675
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,5000000,1441,0.29%,4784111
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,7500000,1976,0.40%,7078864
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,10000000,2452,0.49%,9329263
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,25000000,4627,0.93%,22233922
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,50000000,6886,1.38%,42345371
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,75000000,8551,1.71%,61385630
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,100000000,9936,1.99%,79677295
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,250000000,15179,3.04%,180125038
passgan,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,500000000,20015,4.01%,328596701
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,1000000,891,2.49%,944716
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,2500000,1547,4.32%,2272004
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,5000000,2204,6.16%,4364964
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,7500000,2669,7.46%,6364606
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,10000000,3035,8.48%,8299915
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,25000000,4341,12.13%,19080717
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,50000000,5465,15.27%,35323029
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,75000000,6113,17.08%,50354888
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,100000000,6581,18.38%,64591824
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,250000000,8128,22.71%,140603473
passgan,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,500000000,9252,25.85%,249281750
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,1000000,1,0.03%,991260
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,2500000,2,0.05%,2450957
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,5000000,3,0.08%,4841684
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,7500000,3,0.08%,7191160
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,10000000,3,0.08%,9507741
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,25000000,4,0.11%,22928141
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,50000000,4,0.11%,44131872
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,75000000,4,0.11%,64398855
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,100000000,6,0.16%,83996929
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,250000000,7,0.19%,192893060
vgpt2,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,500000000,9,0.24%,356058950
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,1000000,183,0.51%,1000984
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,2500000,435,1.22%,2498025
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,5000000,733,2.05%,4991970
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,7500000,1043,2.91%,7482271
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,10000000,1305,3.65%,9967488
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,25000000,2551,7.13%,24827549
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,50000000,4009,11.20%,49407828
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,75000000,5003,13.98%,73811832
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,100000000,5736,16.02%,98073795
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,250000000,8372,23.39%,241522811
vgpt2,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,500000000,10543,29.45%,475405158
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,1000000,1,0.02%,998560
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,2500000,1,0.02%,2484802
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,5000000,1,0.02%,4945678
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,7500000,1,0.02%,7387842
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,10000000,1,0.02%,9812005
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,25000000,1,0.02%,24129663
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,50000000,1,0.02%,47350122
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,75000000,1,0.02%,70019336
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,100000000,1,0.02%,92271073
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,250000000,3,0.06%,219985998
vgpt2,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,500000000,7,0.15%,419637311
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,1000000,1254,0.74%,1001031
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,2500000,3010,1.77%,2498022
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,5000000,5774,3.39%,4991394
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,7500000,8153,4.79%,7480253
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,10000000,10350,6.08%,9962984
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,25000000,21265,12.49%,24791824
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,50000000,32882,19.31%,49263544
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,75000000,40466,23.76%,73502810
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,100000000,46026,27.03%,97556318
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,250000000,63061,37.03%,239196096
vgpt2,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,500000000,75398,44.27%,468890150
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,1000000,304,0.50%,1001151
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,2500000,786,1.29%,2498947
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,5000000,1566,2.57%,4994957
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,7500000,2217,3.64%,7488366
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,10000000,2867,4.71%,9976932
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,25000000,5878,9.66%,24870478
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,50000000,9187,15.09%,49531334
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,75000000,11414,18.75%,74032650
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,100000000,13135,21.58%,98399583
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,250000000,18814,30.91%,242627906
vgpt2,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,500000000,22826,37.50%,478306086
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,1000000,658,2.64%,1000338
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,2500000,1495,6.00%,2494940
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,5000000,2548,10.22%,4982260
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,7500000,3371,13.53%,7463792
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,10000000,4018,16.12%,9938142
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,25000000,6598,26.47%,24719289
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,50000000,8596,34.49%,49155504
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,75000000,9666,38.79%,73422413
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,100000000,10433,41.86%,97561599
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,250000000,12456,49.98%,240617991
vgpt2,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,500000000,13722,55.06%,474879593
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,1000000,90,0.09%,1001388
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,2500000,196,0.19%,2500284
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,5000000,337,0.33%,5000229
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,7500000,473,0.46%,7499994
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,10000000,581,0.56%,9997492
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,25000000,1248,1.21%,24987803
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,50000000,2137,2.06%,49953505
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,75000000,2873,2.78%,74901340
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,100000000,3522,3.40%,99834035
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,250000000,6291,6.08%,249145970
vgpt2,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,500000000,8908,8.61%,497141642
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,1000000,139,0.03%,1001173
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,2500000,390,0.08%,2499372
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,5000000,763,0.15%,4997242
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,7500000,1076,0.22%,7493639
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,10000000,1379,0.28%,9986833
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,25000000,3314,0.66%,24929904
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,50000000,6221,1.25%,49743655
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,75000000,8708,1.74%,74462027
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,100000000,10981,2.20%,99098849
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,250000000,21388,4.28%,245590272
vgpt2,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,500000000,32722,6.56%,486208494
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,1000000,224,6.03%,945489
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,2500000,355,9.55%,2278420
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,5000000,491,13.21%,4396457
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,7500000,592,15.93%,6437692
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,10000000,668,17.97%,8427081
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,25000000,896,24.11%,19728224
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,50000000,1073,28.87%,37258172
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,75000000,1184,31.85%,53865238
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,100000000,1251,33.66%,69867832
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,250000000,1513,40.70%,158728192
passgpt,ashleymadison,all-12-5-100-80,47fe06a55d7eb402e9f65ebc234e7d6a,3717,500000000,1677,45.12%,292622668
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,1000000,4965,13.87%,989328
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,2500000,9177,25.64%,2436421
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,5000000,13254,37.02%,4787788
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,7500000,15583,43.53%,7084060
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,10000000,17126,47.84%,9335959
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,25000000,21204,59.23%,22314169
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,50000000,23569,65.84%,42784965
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,75000000,24759,69.16%,62441349
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,100000000,25549,71.37%,81552437
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,250000000,27699,77.38%,189736315
passgpt,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,500000000,29004,81.02%,356797294
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,1000000,1436,30.35%,919848
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,2500000,1866,39.44%,2200768
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,5000000,2137,45.17%,4255083
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,7500000,2289,48.38%,6259032
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,10000000,2386,50.43%,8225612
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,25000000,2721,57.51%,19595983
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,50000000,2936,62.06%,37648354
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,75000000,3065,64.79%,55050085
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,100000000,3130,66.16%,72017726
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,250000000,3411,72.10%,168556796
passgpt,libero,all-12-5-100-80,822569f49d444ad9d728df9f4d42dead,4731,500000000,3573,75.52%,318856318
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,1000000,992,0.20%,1000354
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,2500000,2629,0.53%,2493900
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,5000000,5186,1.04%,4974957
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,7500000,7725,1.55%,7443482
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,10000000,10055,2.01%,9898034
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,25000000,23415,4.69%,24400124
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,50000000,41526,8.32%,47802448
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,75000000,56076,11.23%,70426651
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,100000000,67724,13.57%,92434766
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,250000000,110349,22.11%,215953776
passgpt,linkedin,all-12-5-100-80,07ad11014dc6bf449c4d7bcd610d6725,499186,500000000,143249,28.70%,403951523
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,1000000,2469,1.45%,998708
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,2500000,5908,3.47%,2484424
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,5000000,11311,6.64%,4938827
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,7500000,15983,9.39%,7366477
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,10000000,20273,11.90%,9766347
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,25000000,39818,23.38%,23718556
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,50000000,59512,34.95%,45676443
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,75000000,71970,42.26%,66517918
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,100000000,81086,47.62%,86561131
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,250000000,108518,63.72%,196976183
passgpt,rockyou,all-12-5-100-80,39d3c50cb3e5d052a98f13e906111f7b,170295,500000000,126103,74.05%,361507890
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,1000000,3316,13.31%,982251
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,2500000,5539,22.23%,2405499
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,5000000,7662,30.74%,4704338
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,7500000,8985,36.05%,6940913
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,10000000,10018,40.20%,9136110
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,25000000,13547,54.36%,21782720
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,50000000,16374,65.70%,41821018
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,75000000,17863,71.68%,61129744
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,100000000,18776,75.34%,79949372
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,250000000,20769,83.34%,187111998
passgpt,mailru,all-12-5-100-80,7888a4fc2d5b90912ba4995c3daa0499,24922,500000000,21455,86.09%,354252862
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,1000000,1823,3.00%,998832
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,2500000,3992,6.56%,2485557
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,5000000,6942,11.41%,4944719
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,7500000,9241,15.18%,7381438
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,10000000,11062,18.17%,9795962
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,25000000,17904,29.42%,23961170
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,50000000,23338,38.34%,46666647
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,75000000,26277,43.17%,68603999
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,100000000,28279,46.46%,89987602
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,250000000,33941,55.76%,211241149
passgpt,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,500000000,37680,61.91%,399077768
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,1000000,3491,3.37%,999298
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,2500000,7631,7.37%,2487914
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,5000000,12888,12.45%,4955605
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,7500000,17068,16.49%,7406974
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,10000000,20245,19.56%,9842521
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,25000000,31438,30.37%,24253072
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,50000000,39149,37.82%,47762088
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,75000000,42889,41.43%,70878461
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,100000000,45262,43.72%,93721190
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,250000000,51482,49.73%,227249287
passgpt,000webhost,all-12-5-100-80,970f5150d870bafc006c4658a3e96f4b,103521,500000000,55094,53.22%,442242672
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,1000000,21854,35.91%,1001463
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,2500000,25489,41.88%,2500586
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,5000000,28385,46.64%,5001178
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,7500000,30204,49.62%,7501768
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,10000000,31531,51.80%,10000309
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,25000000,35656,58.58%,25001755
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,50000000,38342,63.00%,50001439
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,75000000,39814,65.41%,75001128
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,100000000,40783,67.01%,100000807
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,250000000,43461,71.41%,249998811
fla,taobao,all-12-5-100-80,57de0edcecda8c613376dad80aba177d,60865,500000000,45246,74.34%,499994533
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,1000000,21258,59.38%,1001469
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,2500000,24700,69.00%,2500603
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,5000000,26961,75.31%,5001200
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,7500000,28108,78.52%,7501796
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,10000000,28818,80.50%,10000341
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,25000000,30370,84.84%,25001846
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,50000000,31302,87.44%,50001553
fla,gmail,all-12-5-100-80,5dd9b46019728356fafbf71a76adc82b,35798,75000000,31743,88.67%,75001165
